room_type,lead_time,length_of_stay,num_guests,is_weekend,season,previous_cancellations,special_requests,price,is_cancelled
Suite,50,5,1,1,high,0,3,51511.0,0
Deluxe,119,11,1,1,mid,0,2,48086.0,0
Double,30,10,2,0,mid,5,2,24572.0,1
Deluxe,59,9,2,1,mid,3,0,41710.0,1
Double,65,14,2,1,high,1,0,58997.0,1
Single,39,9,3,1,mid,0,4,16562.0,0
Double,53,10,3,1,high,5,5,39545.0,1
Double,57,8,1,0,high,1,1,25714.0,0
Single,57,8,4,1,low,4,5,14024.0,1
Single,86,5,3,1,low,0,3,8287.0,0
Suite,70,8,2,0,low,0,1,48185.0,0
Deluxe,6,13,1,0,mid,1,3,49151.0,1
Double,0,6,4,1,mid,3,0,23869.0,0
Suite,49,2,3,1,low,0,2,15624.0,0
Single,109,9,2,0,high,0,4,17526.0,0
Double,4,11,1,1,low,0,5,24712.0,0
Suite,8,14,1,1,high,5,1,128069.0,1
Deluxe,82,8,2,1,mid,1,5,38598.0,1
Double,54,12,1,0,mid,3,3,27266.0,0
Double,27,4,1,0,low,1,1,9346.0,0
Single,25,6,2,1,mid,2,4,11401.0,0
Single,80,6,1,1,high,0,5,12558.0,0
Single,63,5,2,1,low,0,1,7404.0,1
Suite,77,11,4,0,mid,1,0,77709.0,1
Deluxe,33,13,4,0,mid,1,1,50677.0,0
Double,63,5,1,0,low,0,4,10258.0,0
Suite,104,2,3,0,mid,0,0,15119.0,1
Single,38,12,4,1,mid,1,1,24719.0,0
Single,47,12,3,0,high,2,1,26540.0,1
Double,19,14,2,0,mid,0,0,32440.0,0
Suite,77,4,2,1,low,3,3,28202.0,1
Deluxe,3,11,1,1,high,0,4,66045.0,0
Suite,30,11,2,1,low,0,0,79432.0,0
Single,86,12,4,1,high,0,5,29402.0,1
Suite,2,12,3,1,mid,0,5,103882.0,1
Single,119,14,2,1,low,0,5,18997.0,1
Single,48,7,1,1,mid,1,4,11595.0,0
Deluxe,48,2,4,0,low,1,2,8133.0,1
Single,64,3,1,0,high,0,1,6088.0,1
Suite,77,13,3,1,high,2,5,158279.0,0
Suite,55,12,2,1,mid,4,3,86324.0,0
Deluxe,106,1,2,0,mid,0,2,4224.0,1
Double,116,6,1,0,mid,0,2,13262.0,0
Single,24,4,2,0,mid,0,1,6023.0,0
Deluxe,85,5,3,1,low,1,2,21450.0,1
Deluxe,36,9,2,0,high,0,4,46533.0,0
Suite,120,8,1,0,low,1,3,45419.0,1
Deluxe,30,7,2,0,low,1,2,24344.0,0
Single,35,7,1,1,low,1,0,9792.0,0
Single,86,9,2,0,high,0,2,17831.0,1
Suite,95,10,4,0,high,0,1,105490.0,0
Single,15,1,4,1,low,0,2,1786.0,0
Suite,67,2,4,0,low,2,0,14427.0,1
Single,41,5,1,0,high,1,5,9924.0,0
Deluxe,74,7,2,0,mid,1,1,25692.0,0
Suite,67,14,1,0,high,1,0,116758.0,1
Double,119,13,2,1,high,0,3,45871.0,1
Single,112,10,3,0,high,0,2,21014.0,1
Suite,79,1,4,1,low,0,5,7822.0,1
Single,82,2,2,1,mid,0,2,3623.0,0
Deluxe,108,7,1,0,high,0,3,36026.0,1
Suite,22,9,2,1,low,0,5,62587.0,0
Deluxe,87,10,2,0,high,1,5,49923.0,1
Single,93,2,3,1,mid,0,4,4043.0,0
Suite,15,13,1,0,high,0,3,114269.0,0
Single,106,7,3,0,mid,0,4,11167.0,1
Deluxe,84,9,2,1,low,0,1,34966.0,1
Deluxe,42,1,3,1,mid,0,5,4784.0,0
Double,58,12,4,1,low,0,5,30912.0,1
Double,59,8,1,0,low,0,2,16024.0,0
Single,111,4,4,1,high,5,0,11739.0,1
Suite,117,5,1,0,low,0,4,27704.0,0
Single,97,5,4,1,high,0,0,15711.0,0
Double,78,1,2,1,low,0,0,2681.0,0
Deluxe,12,14,3,0,mid,0,5,52917.0,0
Deluxe,110,12,4,0,high,0,3,76116.0,0
Deluxe,16,13,3,0,mid,0,3,49756.0,0
Deluxe,20,5,2,0,high,2,5,28453.0,0
Deluxe,8,8,4,1,high,3,5,54629.0,1
Suite,114,7,2,0,mid,1,5,46369.0,1
Double,59,7,3,1,high,0,0,31050.0,1
Suite,28,9,3,1,low,0,1,64867.0,1
Suite,9,7,2,0,mid,0,4,54037.0,0
Suite,49,11,1,0,low,1,0,55907.0,0
Suite,87,1,2,1,high,0,1,10822.0,1
Suite,120,3,4,0,mid,1,3,24907.0,0
Single,66,13,3,0,mid,0,2,22782.0,1
Suite,73,13,3,1,high,0,1,150229.0,0
Deluxe,101,12,2,0,low,0,5,40303.0,1
Double,109,6,3,0,high,0,2,22970.0,1
Deluxe,33,7,2,0,low,1,2,23576.0,1
Double,120,1,1,1,low,0,3,2777.0,1
Deluxe,62,4,1,1,mid,0,4,18257.0,1
Suite,112,11,2,1,low,0,2,74493.0,0
Single,14,5,3,1,mid,2,5,10078.0,1
Double,11,7,2,1,high,0,1,25826.0,1
Suite,107,2,1,1,high,1,5,20572.0,1
Double,81,7,2,0,low,0,5,14916.0,0
Suite,21,11,2,1,low,1,0,76786.0,0
Single,108,9,3,0,low,1,4,11451.0,1
Deluxe,12,8,2,1,mid,0,0,36837.0,1
Suite,82,13,2,1,low,0,2,83658.0,0
Suite,24,4,1,0,low,0,5,21269.0,0
Single,8,5,3,1,high,0,1,12637.0,0
Suite,97,9,4,1,high,1,3,114604.0,1
Double,102,7,3,1,high,0,4,27428.0,1
Double,12,14,2,0,low,0,2,29926.0,0
Double,11,1,2,1,mid,2,0,3178.0,0
Deluxe,74,2,2,1,low,2,0,8506.0,0
Deluxe,3,5,1,0,low,0,3,16327.0,0
Double,90,7,1,0,mid,1,0,15552.0,1
Single,110,13,4,1,high,0,0,31962.0,1
Suite,90,7,4,0,mid,1,5,58148.0,0
Single,27,7,4,0,low,0,3,10064.0,0
Single,22,3,3,1,mid,1,2,5938.0,0
Deluxe,82,7,4,1,high,0,0,48391.0,1
Double,7,8,2,0,low,0,4,17460.0,0
Deluxe,65,9,2,0,high,2,3,49559.0,1
Suite,54,9,1,0,low,0,1,45257.0,0
Single,90,7,1,1,low,0,4,9680.0,0
Double,24,3,3,1,high,0,1,12230.0,0
Deluxe,92,3,1,0,low,0,3,9066.0,0
Suite,84,3,4,1,mid,0,3,28476.0,0
Deluxe,28,9,4,1,low,0,1,45759.0,0
Double,43,12,2,0,mid,0,5,29954.0,0
Deluxe,7,13,3,1,mid,1,4,65293.0,1
Suite,54,5,1,0,high,3,1,46740.0,1
Double,31,2,2,1,high,0,0,8385.0,0
Suite,13,9,1,0,mid,0,1,60555.0,1
Suite,67,1,1,1,low,0,2,6624.0,1
Double,68,9,1,1,low,0,3,20710.0,1
Single,10,6,4,1,mid,1,2,12910.0,0
Suite,22,12,3,1,mid,2,0,103218.0,0
Single,9,9,4,1,low,2,4,15990.0,0
Double,82,11,4,0,high,3,2,41810.0,1
Single,40,6,4,0,low,0,2,9774.0,0
Deluxe,8,12,4,1,low,1,3,51242.0,1
Double,23,8,1,0,high,0,5,27769.0,0
Deluxe,118,9,4,1,mid,4,0,48584.0,1
Suite,30,6,3,1,mid,0,5,52205.0,0
Suite,82,7,1,1,low,0,3,42369.0,0
Suite,56,12,1,0,mid,2,3,71740.0,1
Single,21,6,4,0,mid,0,0,10093.0,0
Double,37,1,4,0,low,3,4,2623.0,1
Single,1,6,2,1,mid,1,4,10937.0,0
Suite,90,6,1,1,low,2,3,41523.0,1
Deluxe,40,6,2,1,low,0,4,24203.0,1
Double,60,1,1,0,low,0,5,2132.0,0
Deluxe,18,2,3,0,low,1,5,7354.0,0
Deluxe,99,5,2,0,low,0,1,16948.0,0
Double,26,6,1,0,high,0,4,17102.0,0
Double,68,1,4,1,mid,5,0,3853.0,1
Single,105,6,4,0,low,3,3,8373.0,1
Double,86,5,4,1,mid,4,0,15964.0,0
Double,72,1,4,0,low,0,1,2821.0,0
Suite,107,4,1,1,mid,0,4,31839.0,0
Suite,21,4,4,1,high,3,2,52601.0,0
Suite,116,3,4,0,mid,0,5,25953.0,1
Single,67,11,4,1,mid,0,0,22186.0,0
Suite,49,2,2,0,low,0,5,12787.0,0
Double,30,9,2,0,low,2,4,17536.0,0
Double,90,10,4,0,high,0,2,39480.0,0
Suite,118,12,1,1,mid,0,0,87790.0,1
Suite,83,8,3,1,mid,0,0,73544.0,0
Single,3,8,4,0,high,0,2,17515.0,0
Double,56,11,4,0,low,1,3,25135.0,1
Deluxe,88,12,3,1,high,1,3,78443.0,0
Deluxe,48,3,4,1,mid,1,1,15978.0,0
Double,93,12,4,0,low,0,3,24831.0,0
Deluxe,85,7,4,0,low,0,3,28015.0,0
Suite,8,2,1,1,mid,0,2,16652.0,1
Single,67,9,1,1,low,3,1,12062.0,1
Deluxe,20,14,2,1,mid,0,2,62169.0,1
Deluxe,58,2,2,0,mid,0,4,8726.0,0
Suite,46,1,2,1,mid,0,3,8699.0,0
Double,97,13,1,0,mid,5,0,28794.0,1
Single,105,9,3,1,mid,1,5,17686.0,0
Deluxe,55,4,1,1,mid,0,1,16988.0,0
Deluxe,64,12,4,0,high,1,4,74277.0,0
Double,75,6,3,0,low,0,0,13221.0,0
Suite,79,5,4,1,high,1,1,62113.0,1
Suite,76,5,1,0,low,5,3,30268.0,1
Single,94,9,2,1,low,1,5,12319.0,1
Suite,118,2,4,0,mid,2,3,16979.0,1
Single,100,6,2,0,low,0,0,8776.0,0
Double,16,5,3,1,low,0,5,14305.0,0
Single,57,1,1,1,low,1,1,1412.0,1
Double,55,11,4,0,mid,1,2,29822.0,1
Suite,61,1,2,0,mid,0,0,7496.0,1
Double,63,14,4,1,low,0,4,39330.0,1
Deluxe,86,2,2,0,mid,0,2,8125.0,0
Single,50,6,1,0,low,0,1,6882.0,0
Deluxe,31,2,3,1,high,2,3,14772.0,0
Double,55,6,2,1,low,0,1,13779.0,0
Deluxe,103,9,2,0,mid,2,3,34140.0,1
Suite,37,2,4,0,mid,0,3,17113.0,0
Deluxe,2,8,2,0,mid,1,4,35295.0,1
Single,118,11,2,1,high,3,4,23200.0,1
Double,23,7,3,0,low,1,3,16507.0,0
Single,72,2,1,1,mid,2,0,3510.0,0
Double,96,10,4,1,mid,0,1,31367.0,0
Single,33,3,1,0,mid,0,3,4776.0,1
Deluxe,41,1,1,1,low,1,3,3976.0,0
Double,33,7,1,0,low,1,3,13280.0,0
Single,18,4,2,0,low,1,4,5776.0,0
Single,18,1,3,1,low,1,5,1656.0,0
Suite,22,11,3,1,high,0,3,125919.0,0
Suite,55,9,4,1,high,0,0,108863.0,1
Suite,64,13,4,1,low,3,2,100094.0,0
Single,1,7,2,0,mid,0,1,11443.0,0
Double,102,7,4,1,mid,1,3,22964.0,0
Suite,81,12,1,1,low,0,3,72493.0,0
Deluxe,8,2,1,1,mid,3,3,8879.0,0
Single,101,6,2,0,mid,2,3,9729.0,1
Single,3,12,3,1,low,0,1,17023.0,0
Double,67,5,1,0,mid,2,1,11978.0,1
Suite,56,13,4,0,low,0,5,84782.0,0
Single,60,4,2,0,low,0,2,5309.0,0
Suite,115,6,2,0,mid,2,1,45178.0,1
Deluxe,112,13,3,0,mid,0,5,49090.0,0
Suite,33,4,2,1,high,0,0,46832.0,1
Suite,70,14,2,1,low,1,2,84406.0,1
Double,116,1,4,0,mid,5,4,3021.0,1
Suite,88,4,2,1,high,0,2,42471.0,0
Single,107,9,1,0,mid,1,5,12214.0,1
Double,52,9,3,0,high,0,2,31479.0,0
Single,34,13,3,0,high,0,3,29074.0,0
Single,61,14,1,1,high,1,2,28706.0,1
Single,98,10,4,0,high,0,2,23353.0,1
Single,112,10,2,0,mid,1,2,13926.0,1
Single,82,5,1,1,mid,1,5,8586.0,0
Double,85,12,1,1,high,5,4,44847.0,1
Single,61,10,3,0,high,2,2,22306.0,1
Single,38,1,1,0,low,0,2,1191.0,1
Suite,51,12,2,1,low,1,2,77093.0,0
Single,60,6,3,0,low,1,4,8476.0,1
Single,98,7,4,1,high,0,3,18452.0,0
Single,67,7,2,1,low,1,3,11739.0,1
Single,95,12,4,0,low,1,2,16478.0,0
Deluxe,3,4,2,1,mid,0,2,19234.0,0
Suite,91,6,4,0,low,0,3,40792.0,1
Deluxe,61,1,2,1,high,0,4,6784.0,0
Deluxe,120,5,1,0,mid,0,5,20527.0,1
Single,57,2,3,0,low,2,0,2945.0,1
Suite,57,9,4,1,low,0,1,69484.0,0
Single,15,13,4,0,high,1,4,27183.0,0
Deluxe,97,7,4,0,mid,1,0,34609.0,0
Double,84,13,1,1,mid,0,3,32654.0,1
Suite,104,14,3,1,low,0,2,95774.0,1
Double,11,1,3,0,high,0,1,3457.0,0
Deluxe,25,8,3,0,high,0,3,46308.0,0
Double,106,8,1,1,mid,0,3,20961.0,0
Deluxe,5,6,1,0,mid,0,4,20718.0,0
Suite,61,12,3,1,high,2,4,141297.0,0
Deluxe,48,6,4,0,mid,1,5,27515.0,0
Double,113,1,1,1,mid,0,2,3147.0,0
Double,103,8,1,0,high,0,4,26886.0,1
Deluxe,108,3,2,1,high,2,4,19008.0,1
Double,34,5,2,0,mid,0,5,13847.0,0
Single,71,8,4,0,high,1,3,20186.0,1
Double,84,11,4,1,mid,0,1,34307.0,1
Single,117,4,3,1,mid,3,2,7363.0,1
Single,0,6,4,0,low,0,1,8845.0,0
Double,118,1,1,0,mid,0,1,2548.0,1
Suite,42,6,4,1,low,0,1,46009.0,0
Suite,15,9,2,1,low,0,2,62444.0,0
Double,74,9,2,1,high,1,4,33722.0,0
Double,94,5,1,0,low,0,1,9802.0,1
Single,15,1,1,1,high,0,1,2263.0,1
Suite,4,9,1,0,low,0,0,46064.0,0
Single,108,10,2,1,low,1,1,14005.0,1
Suite,112,2,1,0,low,2,2,11347.0,1
Suite,18,8,1,0,mid,0,2,52043.0,0
Deluxe,109,2,3,0,mid,2,2,9235.0,1
Double,110,7,4,1,low,2,1,18871.0,1
Suite,120,9,1,1,mid,0,2,70323.0,0
Deluxe,26,11,3,0,mid,0,3,45570.0,1
Deluxe,70,10,4,0,low,0,0,41248.0,0
Suite,120,11,2,1,low,0,5,74042.0,1
Suite,109,4,1,0,low,1,1,23166.0,1
Single,73,12,1,0,low,0,0,13283.0,0
Suite,23,5,4,0,low,0,1,36503.0,0
Suite,10,6,2,1,mid,1,3,49639.0,0
Single,31,12,1,1,mid,0,3,19214.0,0
Double,7,5,4,1,high,2,0,24955.0,0
Suite,23,2,4,1,high,1,2,25712.0,1
Single,9,11,3,1,mid,0,1,20418.0,0
Double,92,10,1,1,low,0,5,22889.0,1
Deluxe,71,9,1,0,low,0,1,28797.0,1
Deluxe,62,3,1,0,mid,5,5,11505.0,1
Suite,97,9,1,1,low,0,3,55486.0,0
Single,49,3,3,1,low,2,5,4855.0,0
Double,48,8,2,1,high,4,3,30245.0,1
Suite,25,8,4,0,low,0,0,52587.0,0
Deluxe,53,11,1,0,low,1,3,33484.0,0
Single,21,14,3,0,high,0,2,27527.0,0
Double,71,3,4,0,low,0,4,7916.0,0
Double,120,2,1,1,low,4,2,4852.0,1
Deluxe,64,8,3,0,low,0,1,29591.0,1
Double,36,14,3,0,mid,2,0,34839.0,1
Deluxe,83,3,1,0,high,1,4,15931.0,1
Double,99,7,2,0,mid,0,1,17546.0,0
Deluxe,57,6,4,1,mid,0,4,33780.0,1
Single,30,5,4,1,low,0,0,8534.0,0
Deluxe,86,10,2,0,low,0,0,34043.0,0
Suite,22,5,1,1,mid,1,4,36116.0,0
Single,120,7,1,1,low,0,2,9991.0,1
Double,38,12,4,1,low,4,3,31458.0,0
Deluxe,42,6,3,1,mid,0,0,29028.0,0
Deluxe,87,1,2,1,high,0,1,6325.0,1
Deluxe,1,13,1,1,high,0,0,73388.0,0
Deluxe,24,4,4,0,high,0,1,25355.0,0
Deluxe,15,11,2,1,mid,0,1,52869.0,1
Deluxe,47,11,3,1,high,0,2,69022.0,0
Single,66,8,4,1,high,1,1,19111.0,1
Suite,21,2,3,0,low,0,2,13916.0,0
Double,41,14,4,1,mid,0,5,41003.0,0
Single,93,10,3,1,low,0,0,16108.0,1
Double,113,6,2,0,high,0,5,20339.0,0
Double,1,12,4,1,high,0,2,55766.0,0
Single,75,12,3,1,high,1,3,30578.0,0
Suite,3,11,4,1,low,0,4,86593.0,0
Single,62,3,1,1,high,0,4,6420.0,0
Double,106,9,3,1,low,0,5,22182.0,1
Double,96,5,3,0,low,0,5,10777.0,0
Suite,28,2,1,1,mid,3,0,18014.0,1
Deluxe,31,5,2,1,high,2,2,30804.0,0
Suite,94,2,4,0,high,1,3,24559.0,1
Single,99,2,3,1,low,0,3,3278.0,0
Suite,33,11,4,0,low,0,5,69098.0,0
Suite,0,8,1,0,mid,0,3,57350.0,0
Double,53,6,1,1,low,2,2,13702.0,1
Deluxe,74,3,4,1,high,0,5,23547.0,0
Single,53,11,2,0,low,0,4,14187.0,0
Suite,113,9,4,1,low,1,4,68180.0,1
Suite,98,9,4,0,mid,1,3,66696.0,0
Double,95,3,2,0,mid,0,0,7463.0,1
Deluxe,2,2,4,1,high,0,5,14857.0,0
Double,103,2,4,0,low,3,4,5146.0,1
Single,91,1,1,1,low,0,0,1465.0,0
Deluxe,48,14,1,0,high,4,1,62014.0,1
Deluxe,71,6,1,0,mid,0,2,21359.0,0
Suite,99,10,3,1,low,3,1,72171.0,1
Suite,109,14,1,0,low,3,3,70181.0,1
Double,66,14,2,0,high,0,3,43923.0,1
Suite,5,5,2,0,mid,2,1,35622.0,1
Deluxe,74,7,1,1,low,0,4,26048.0,1
Deluxe,82,7,2,0,low,0,1,23479.0,0
Deluxe,7,1,3,1,low,0,0,4425.0,0
Suite,98,11,4,0,low,1,5,66170.0,0
Deluxe,24,9,2,1,low,0,1,34877.0,0
Single,107,6,3,1,low,0,1,9738.0,1
Single,66,8,3,0,low,4,4,10906.0,1
Double,38,11,2,1,low,2,4,28626.0,0
Deluxe,7,1,3,0,mid,0,0,4678.0,0
Deluxe,2,10,4,1,mid,0,0,56650.0,1
Double,89,13,1,0,high,0,5,39574.0,0
Deluxe,45,11,3,1,low,0,3,49646.0,0
Suite,101,9,1,0,high,3,2,79235.0,1
Double,27,2,4,1,high,5,2,8470.0,1
Double,111,11,3,0,high,0,3,39596.0,0
Deluxe,113,11,1,0,low,0,4,32180.0,0
Double,12,7,3,0,low,0,0,14661.0,1
Suite,78,9,2,1,mid,0,1,78096.0,0
Suite,113,9,1,0,low,0,5,52915.0,1
Deluxe,39,2,4,1,low,0,1,9165.0,0
Double,8,4,2,1,low,0,5,9780.0,0
Deluxe,105,12,1,0,mid,0,2,43062.0,0
Single,57,14,3,0,high,2,1,27345.0,0
Double,3,4,2,0,low,1,3,8844.0,0
Single,101,6,3,0,high,0,3,12912.0,1
Single,82,13,1,1,high,0,2,26108.0,0
Single,8,3,4,1,low,2,4,4970.0,1
Deluxe,31,4,2,1,mid,0,0,20073.0,1
Single,2,1,2,1,low,2,0,1847.0,0
Deluxe,115,4,4,1,high,0,3,29728.0,0
Double,3,9,3,1,mid,3,3,27564.0,0
Double,96,5,1,0,mid,0,4,12377.0,0
Suite,61,14,3,1,mid,2,5,113748.0,0
Deluxe,70,13,3,1,low,0,5,56374.0,1
Deluxe,98,13,2,0,high,2,3,62327.0,1
Deluxe,108,11,1,1,high,0,3,64125.0,0
Single,15,10,1,1,mid,0,5,15608.0,0
Single,2,8,4,0,mid,1,5,14369.0,0
Deluxe,15,14,1,1,low,0,0,52975.0,1
Suite,82,2,3,1,low,0,3,17590.0,1
Single,68,11,4,1,low,0,5,17813.0,1
Single,10,2,2,1,mid,1,0,3771.0,0
Suite,28,5,1,1,high,2,5,50935.0,1
Suite,65,4,3,0,high,0,4,41873.0,0
Single,88,9,3,0,low,1,0,11553.0,1
Double,41,12,1,1,low,3,3,24429.0,1
Deluxe,114,2,3,0,low,1,2,8529.0,1
Single,120,9,1,1,high,0,2,19245.0,0
Double,92,4,2,1,high,0,3,16305.0,1
Double,54,2,2,0,mid,0,4,5129.0,0
Deluxe,106,6,4,1,mid,0,5,32822.0,0
Double,88,9,4,0,mid,0,2,23738.0,1
Double,62,3,3,0,low,2,0,6967.0,1
Double,53,6,3,0,low,1,5,13208.0,0
Suite,100,14,1,0,low,1,2,77156.0,1
Single,67,5,1,1,low,0,4,6457.0,0
Single,22,14,4,0,mid,0,4,21319.0,1
Single,120,12,2,0,low,1,0,13201.0,0
Suite,8,6,3,0,mid,0,2,44224.0,0
Suite,84,9,3,0,mid,3,0,65689.0,1
Deluxe,79,10,2,0,mid,0,3,41234.0,0
Single,70,7,3,1,high,0,4,17578.0,0
Suite,6,6,3,1,low,1,3,44314.0,1
Double,59,5,1,0,mid,1,1,12180.0,1
Suite,107,2,3,0,low,0,5,13363.0,1
Double,28,1,1,0,mid,1,0,2801.0,0
Suite,83,5,2,0,mid,0,0,35216.0,1
Suite,103,12,4,1,low,0,2,92491.0,1
Single,115,4,4,0,low,0,5,6388.0,1
Deluxe,62,3,1,0,mid,1,5,11396.0,0
Double,37,5,3,1,mid,1,3,16140.0,0
Double,84,9,3,0,mid,0,5,23411.0,1
Double,58,4,3,1,mid,1,5,13117.0,0
Deluxe,75,4,4,1,mid,1,3,22243.0,0
Double,89,2,1,1,mid,0,0,5653.0,0
Deluxe,85,5,3,0,low,0,5,17837.0,0
Deluxe,29,4,2,1,mid,0,3,21072.0,0
Suite,91,12,1,1,mid,0,0,88495.0,0
Suite,65,13,2,1,high,4,5,123605.0,1
Single,112,6,1,0,mid,2,2,8370.0,0
Suite,79,2,3,1,mid,0,4,17038.0,0
Single,107,2,3,1,high,0,1,5552.0,1
Deluxe,118,5,3,1,high,0,0,34540.0,1
Double,120,7,1,1,low,0,2,16083.0,1
Deluxe,90,8,4,0,high,0,2,47720.0,0
Deluxe,72,5,1,1,low,0,5,18472.0,0
Suite,14,5,2,1,high,0,0,58555.0,0
Double,46,4,2,1,low,0,5,10781.0,1
Suite,57,8,3,0,mid,0,0,62970.0,0
Double,94,10,2,1,high,0,5,35185.0,1
Single,71,1,4,1,low,0,4,1801.0,1
Double,53,7,4,1,high,0,2,32069.0,1
Deluxe,17,10,4,0,mid,0,5,43478.0,1
Deluxe,86,10,1,1,low,0,2,32630.0,0
Suite,52,8,4,0,high,4,3,81573.0,1
Single,4,8,1,1,mid,0,0,13796.0,1
Double,34,10,4,0,high,0,0,35815.0,1
Suite,106,6,4,0,high,0,2,66951.0,1
Double,14,8,1,1,low,0,1,18039.0,0
Single,49,5,1,1,low,0,1,6984.0,0
Suite,61,7,3,1,low,1,2,51392.0,1
Double,10,2,1,0,mid,4,3,5145.0,1
Suite,20,5,4,0,low,0,0,35477.0,0
Suite,113,2,3,1,low,0,4,15224.0,0
Suite,71,4,3,1,high,1,5,49038.0,1
Deluxe,25,6,4,1,low,0,5,25871.0,0
Suite,20,8,1,0,mid,0,1,53319.0,1
Suite,51,14,3,1,mid,2,5,109864.0,1
Double,87,1,4,1,low,0,0,2936.0,0
Single,88,13,1,0,low,0,0,14960.0,1
Double,23,5,1,0,low,0,4,9992.0,1
Deluxe,87,11,1,0,mid,0,4,38905.0,1
Deluxe,108,10,2,0,low,5,0,35366.0,1
Single,27,14,1,1,high,0,2,26984.0,1
Deluxe,3,2,1,1,high,0,2,12602.0,0
Single,116,14,4,0,low,0,4,20171.0,1
Deluxe,63,1,2,1,high,0,3,7098.0,1
Deluxe,93,13,2,1,high,0,3,85076.0,0
Deluxe,38,10,2,1,low,0,0,37194.0,1
Double,36,7,4,0,high,0,5,26342.0,0
Double,27,6,2,1,low,0,3,15658.0,1
Deluxe,26,2,2,1,mid,1,4,10299.0,0
Deluxe,57,12,4,1,low,0,2,49734.0,0
Suite,12,11,1,1,high,3,1,110196.0,1
Double,101,14,2,0,high,0,4,50443.0,1
Double,61,11,3,1,high,0,1,44806.0,0
Double,110,14,3,0,high,3,1,49887.0,1
Deluxe,60,13,4,1,low,2,3,59838.0,1
Single,36,6,4,1,mid,0,2,13719.0,1
Double,62,10,2,1,low,0,5,24312.0,0
Single,18,4,4,0,low,2,3,6519.0,1
Deluxe,99,12,1,0,low,0,2,34880.0,1
Suite,87,9,1,1,high,0,0,90095.0,1
Suite,17,7,4,0,mid,0,2,55839.0,0
Double,70,9,1,0,low,2,0,15936.0,1
Single,65,4,2,0,high,0,1,7805.0,1
Single,24,9,3,0,high,0,1,19868.0,1
Single,14,7,2,0,low,4,3,9264.0,1
Suite,91,5,4,0,mid,0,0,39494.0,1
Suite,31,14,2,0,mid,1,0,99251.0,0
Deluxe,62,1,3,1,mid,0,0,5040.0,0
Single,29,11,1,1,mid,1,5,17297.0,0
Single,79,3,1,1,mid,0,5,4966.0,0
Suite,5,4,1,1,low,0,1,26691.0,0
Double,43,3,3,0,mid,0,2,8909.0,0
Single,66,2,1,1,low,2,1,3013.0,1
Single,53,2,3,0,low,0,3,3032.0,0
Double,74,12,2,0,low,0,3,25222.0,1
Deluxe,21,13,3,0,mid,0,1,49704.0,1
Suite,53,9,4,1,mid,1,3,87339.0,1
Double,91,1,4,0,mid,1,0,2936.0,0
Deluxe,40,13,1,1,low,0,3,44493.0,0
Single,18,9,4,0,high,0,4,20426.0,0
Single,102,8,4,1,low,1,0,13764.0,0
Single,94,14,3,1,mid,0,4,23782.0,1
Suite,82,6,1,1,low,0,4,38693.0,0
Deluxe,96,6,3,0,mid,0,5,28589.0,1
Suite,94,11,3,1,mid,0,4,86459.0,0
Single,90,8,3,0,mid,4,0,12944.0,1
Single,61,11,2,0,high,0,0,20445.0,1
Suite,2,10,3,0,high,0,0,113429.0,0
Single,72,12,3,0,mid,2,3,17908.0,1
Single,33,5,2,0,mid,0,4,7791.0,1
Deluxe,93,2,4,1,high,4,3,14237.0,1
Deluxe,56,7,3,0,high,0,1,43879.0,0
Single,109,10,2,0,mid,3,1,14796.0,1
Double,72,12,3,1,high,2,0,48415.0,1
Deluxe,66,4,4,0,high,2,2,27057.0,1
Double,111,11,2,1,high,0,1,38902.0,1
Double,57,12,3,1,low,2,1,29344.0,1
Single,45,12,1,1,high,1,0,25083.0,0
Double,44,12,2,0,mid,0,1,26296.0,0
Suite,105,14,3,0,mid,0,5,90719.0,0
Deluxe,91,10,4,0,mid,1,1,43283.0,0
Suite,19,6,3,1,low,3,5,42662.0,1
Single,59,7,3,0,high,1,0,15191.0,0
Single,44,11,2,1,mid,0,3,18925.0,0
Deluxe,78,4,3,0,low,1,0,15876.0,1
Single,6,9,2,1,mid,0,2,16821.0,1
Deluxe,86,9,1,0,low,0,5,28120.0,0
Suite,89,10,1,1,mid,1,4,73820.0,0
Double,27,6,3,0,mid,1,3,16509.0,0
Deluxe,18,11,4,0,mid,1,3,49890.0,0
Deluxe,75,2,2,0,low,0,3,7415.0,1
Single,31,11,4,1,low,0,4,18830.0,0
Suite,113,12,4,1,low,1,3,94777.0,1
Single,93,13,3,1,mid,0,3,23486.0,1
Suite,115,13,4,1,high,4,0,165803.0,1
Deluxe,64,5,2,1,high,3,5,32236.0,0
Single,113,1,2,1,mid,2,3,1806.0,1
Deluxe,1,10,3,1,low,2,1,44384.0,0
Single,35,2,3,1,low,0,0,3350.0,1
Deluxe,0,4,3,1,high,0,3,29079.0,0
Suite,81,10,2,1,mid,2,4,76689.0,1
Suite,61,9,4,0,low,0,4,57608.0,0
Suite,34,9,1,1,mid,2,5,67800.0,0
Double,36,11,1,1,mid,0,5,28966.0,0
Deluxe,77,3,2,1,low,2,3,11317.0,0
Double,21,12,1,1,low,0,5,25246.0,0
Suite,62,9,2,1,mid,2,0,78556.0,1
Double,74,6,3,1,low,0,2,16667.0,0
Suite,29,7,2,1,mid,1,2,58506.0,0
Double,27,8,1,1,high,3,4,27917.0,0
Deluxe,42,8,2,1,high,0,1,50615.0,0
